waveform	[0]		[1]	
t0	2018-03-06  19:10:58,986050		2018-03-06  19:10:58,986050	
delta t	2,000000E-7		2,000000E-7	

time[0]	Y[0]	time[1]	Y[1]
2018-03-06  19:10:58,986050	4,910814E-1	2018-03-06  19:10:58,986050	6,335884E-2
2018-03-06  19:10:58,986050	4,910814E-1	2018-03-06  19:10:58,986050	7,184320E-2
2018-03-06  19:10:58,986050	5,078747E-1	2018-03-06  19:10:58,986050	8,881191E-2
2018-03-06  19:10:58,986050	4,994780E-1	2018-03-06  19:10:58,986050	8,881191E-2
2018-03-06  19:10:58,986051	4,994780E-1	2018-03-06  19:10:58,986051	9,729627E-2
2018-03-06  19:10:58,986051	4,994780E-1	2018-03-06  19:10:58,986051	1,057806E-1
2018-03-06  19:10:58,986051	5,078747E-1	2018-03-06  19:10:58,986051	1,142650E-1
2018-03-06  19:10:58,986051	4,994780E-1	2018-03-06  19:10:58,986051	1,142650E-1
2018-03-06  19:10:58,986051	5,078747E-1	2018-03-06  19:10:58,986051	1,227493E-1
2018-03-06  19:10:58,986052	5,078747E-1	2018-03-06  19:10:58,986052	1,312337E-1
2018-03-06  19:10:58,986052	4,910814E-1	2018-03-06  19:10:58,986052	1,397181E-1
2018-03-06  19:10:58,986052	4,994780E-1	2018-03-06  19:10:58,986052	1,482024E-1
2018-03-06  19:10:58,986052	4,994780E-1	2018-03-06  19:10:58,986052	1,566868E-1
2018-03-06  19:10:58,986052	4,994780E-1	2018-03-06  19:10:58,986052	1,566868E-1
2018-03-06  19:10:58,986053	5,078747E-1	2018-03-06  19:10:58,986053	1,651711E-1
2018-03-06  19:10:58,986053	5,078747E-1	2018-03-06  19:10:58,986053	1,736555E-1
2018-03-06  19:10:58,986053	4,994780E-1	2018-03-06  19:10:58,986053	1,821398E-1
2018-03-06  19:10:58,986053	4,910814E-1	2018-03-06  19:10:58,986053	1,906242E-1
2018-03-06  19:10:58,986053	4,994780E-1	2018-03-06  19:10:58,986053	1,906242E-1
2018-03-06  19:10:58,986054	4,910814E-1	2018-03-06  19:10:58,986054	2,075929E-1
2018-03-06  19:10:58,986054	4,994780E-1	2018-03-06  19:10:58,986054	2,075929E-1
2018-03-06  19:10:58,986054	4,910814E-1	2018-03-06  19:10:58,986054	2,160773E-1
2018-03-06  19:10:58,986054	4,994780E-1	2018-03-06  19:10:58,986054	2,160773E-1
2018-03-06  19:10:58,986054	4,910814E-1	2018-03-06  19:10:58,986054	2,245616E-1
2018-03-06  19:10:58,986055	4,994780E-1	2018-03-06  19:10:58,986055	2,330460E-1
2018-03-06  19:10:58,986055	4,994780E-1	2018-03-06  19:10:58,986055	2,415303E-1
2018-03-06  19:10:58,986055	4,994780E-1	2018-03-06  19:10:58,986055	2,415303E-1
2018-03-06  19:10:58,986055	4,994780E-1	2018-03-06  19:10:58,986055	2,500147E-1
2018-03-06  19:10:58,986055	4,994780E-1	2018-03-06  19:10:58,986055	2,584991E-1
2018-03-06  19:10:58,986056	4,994780E-1	2018-03-06  19:10:58,986056	2,584991E-1
2018-03-06  19:10:58,986056	4,994780E-1	2018-03-06  19:10:58,986056	2,669834E-1
2018-03-06  19:10:58,986056	4,910814E-1	2018-03-06  19:10:58,986056	2,669834E-1
2018-03-06  19:10:58,986056	4,994780E-1	2018-03-06  19:10:58,986056	2,754678E-1
2018-03-06  19:10:58,986056	4,910814E-1	2018-03-06  19:10:58,986056	2,839521E-1
2018-03-06  19:10:58,986057	4,994780E-1	2018-03-06  19:10:58,986057	2,924365E-1
2018-03-06  19:10:58,986057	4,910814E-1	2018-03-06  19:10:58,986057	2,924365E-1
