waveform	[0]		[1]	
t0	2018-03-06  19:12:39,323789		2018-03-06  19:12:39,323789	
delta t	2,000000E-7		2,000000E-7	

time[0]	Y[0]	time[1]	Y[1]
2018-03-06  19:12:39,323789	4,910814E-1	2018-03-06  19:12:39,323789	2,856832E-2
2018-03-06  19:12:39,323789	4,910814E-1	2018-03-06  19:12:39,323789	2,856832E-2
2018-03-06  19:12:39,323789	4,994780E-1	2018-03-06  19:12:39,323789	3,281983E-2
2018-03-06  19:12:39,323789	4,994780E-1	2018-03-06  19:12:39,323789	3,707133E-2
2018-03-06  19:12:39,323790	4,910814E-1	2018-03-06  19:12:39,323790	3,707133E-2
2018-03-06  19:12:39,323790	4,994780E-1	2018-03-06  19:12:39,323790	4,132284E-2
2018-03-06  19:12:39,323790	4,910814E-1	2018-03-06  19:12:39,323790	4,132284E-2
2018-03-06  19:12:39,323790	4,994780E-1	2018-03-06  19:12:39,323790	4,557435E-2
2018-03-06  19:12:39,323790	4,910814E-1	2018-03-06  19:12:39,323790	4,557435E-2
2018-03-06  19:12:39,323791	5,078747E-1	2018-03-06  19:12:39,323791	4,982585E-2
2018-03-06  19:12:39,323791	4,994780E-1	2018-03-06  19:12:39,323791	5,407736E-2
2018-03-06  19:12:39,323791	4,910814E-1	2018-03-06  19:12:39,323791	5,832886E-2
2018-03-06  19:12:39,323791	4,910814E-1	2018-03-06  19:12:39,323791	5,832886E-2
2018-03-06  19:12:39,323791	4,994780E-1	2018-03-06  19:12:39,323791	5,832886E-2
2018-03-06  19:12:39,323792	4,994780E-1	2018-03-06  19:12:39,323792	6,258037E-2
2018-03-06  19:12:39,323792	4,994780E-1	2018-03-06  19:12:39,323792	6,258037E-2
2018-03-06  19:12:39,323792	4,994780E-1	2018-03-06  19:12:39,323792	7,108338E-2
2018-03-06  19:12:39,323792	4,994780E-1	2018-03-06  19:12:39,323792	7,108338E-2
2018-03-06  19:12:39,323792	4,910814E-1	2018-03-06  19:12:39,323792	7,108338E-2
2018-03-06  19:12:39,323793	4,994780E-1	2018-03-06  19:12:39,323793	7,108338E-2
2018-03-06  19:12:39,323793	5,078747E-1	2018-03-06  19:12:39,323793	7,533489E-2
2018-03-06  19:12:39,323793	4,994780E-1	2018-03-06  19:12:39,323793	7,958640E-2
2018-03-06  19:12:39,323793	4,994780E-1	2018-03-06  19:12:39,323793	8,383790E-2
2018-03-06  19:12:39,323793	5,078747E-1	2018-03-06  19:12:39,323793	8,383790E-2
2018-03-06  19:12:39,323794	4,994780E-1	2018-03-06  19:12:39,323794	8,808941E-2
2018-03-06  19:12:39,323794	4,994780E-1	2018-03-06  19:12:39,323794	8,808941E-2
2018-03-06  19:12:39,323794	5,078747E-1	2018-03-06  19:12:39,323794	9,234091E-2
2018-03-06  19:12:39,323794	4,994780E-1	2018-03-06  19:12:39,323794	9,234091E-2
2018-03-06  19:12:39,323794	4,910814E-1	2018-03-06  19:12:39,323794	9,659242E-2
2018-03-06  19:12:39,323795	4,994780E-1	2018-03-06  19:12:39,323795	1,008439E-1
2018-03-06  19:12:39,323795	4,994780E-1	2018-03-06  19:12:39,323795	1,050954E-1
2018-03-06  19:12:39,323795	4,994780E-1	2018-03-06  19:12:39,323795	1,008439E-1
2018-03-06  19:12:39,323795	4,994780E-1	2018-03-06  19:12:39,323795	1,050954E-1
2018-03-06  19:12:39,323795	4,994780E-1	2018-03-06  19:12:39,323795	1,093469E-1
