waveform	[0]		[1]	
t0	2018-03-06  18:47:08,711243		2018-03-06  18:47:08,711243	
delta t	2,000000E-7		2,000000E-7	

time[0]	Y[0]	time[1]	Y[1]
2018-03-06  18:47:08,711243	4,574949E-1	2018-03-06  18:47:08,711243	3,707133E-2
2018-03-06  18:47:08,711243	4,574949E-1	2018-03-06  18:47:08,711243	4,132284E-2
2018-03-06  18:47:08,711243	4,574949E-1	2018-03-06  18:47:08,711243	4,557435E-2
2018-03-06  18:47:08,711243	4,490982E-1	2018-03-06  18:47:08,711243	4,557435E-2
2018-03-06  18:47:08,711244	4,574949E-1	2018-03-06  18:47:08,711244	4,557435E-2
2018-03-06  18:47:08,711244	4,490982E-1	2018-03-06  18:47:08,711244	4,982585E-2
2018-03-06  18:47:08,711244	4,490982E-1	2018-03-06  18:47:08,711244	4,982585E-2
2018-03-06  18:47:08,711244	4,490982E-1	2018-03-06  18:47:08,711244	5,407736E-2
2018-03-06  18:47:08,711244	4,490982E-1	2018-03-06  18:47:08,711244	5,407736E-2
2018-03-06  18:47:08,711245	4,490982E-1	2018-03-06  18:47:08,711245	5,832886E-2
2018-03-06  18:47:08,711245	4,490982E-1	2018-03-06  18:47:08,711245	5,832886E-2
2018-03-06  18:47:08,711245	4,490982E-1	2018-03-06  18:47:08,711245	6,258037E-2
2018-03-06  18:47:08,711245	4,407016E-1	2018-03-06  18:47:08,711245	5,832886E-2
2018-03-06  18:47:08,711245	4,407016E-1	2018-03-06  18:47:08,711245	6,258037E-2
2018-03-06  18:47:08,711246	4,407016E-1	2018-03-06  18:47:08,711246	6,258037E-2
2018-03-06  18:47:08,711246	4,407016E-1	2018-03-06  18:47:08,711246	6,683188E-2
2018-03-06  18:47:08,711246	4,407016E-1	2018-03-06  18:47:08,711246	6,683188E-2
2018-03-06  18:47:08,711246	4,490982E-1	2018-03-06  18:47:08,711246	7,108338E-2
2018-03-06  18:47:08,711246	4,407016E-1	2018-03-06  18:47:08,711246	7,108338E-2
2018-03-06  18:47:08,711247	4,407016E-1	2018-03-06  18:47:08,711247	7,533489E-2
2018-03-06  18:47:08,711247	4,407016E-1	2018-03-06  18:47:08,711247	7,533489E-2
2018-03-06  18:47:08,711247	4,323050E-1	2018-03-06  18:47:08,711247	7,533489E-2
2018-03-06  18:47:08,711247	4,407016E-1	2018-03-06  18:47:08,711247	7,533489E-2
2018-03-06  18:47:08,711247	4,323050E-1	2018-03-06  18:47:08,711247	7,533489E-2
