waveform	[0]		[1]	
t0	2018-02-27  19:28:57,340193		2018-02-27  19:28:57,340193	
delta t	8,000000E-8		8,000000E-8	

time[0]	Y[0]	time[1]	Y[1]
2018-02-27  19:28:57,340193	4,956667E+0	2018-02-27  19:28:57,340193	-5,221030E-2
2018-02-27  19:28:57,340193	4,956667E+0	2018-02-27  19:28:57,340193	-5,221030E-2
2018-02-27  19:28:57,340193	4,956667E+0	2018-02-27  19:28:57,340193	-5,221030E-2
2018-02-27  19:28:57,340193	4,791772E+0	2018-02-27  19:28:57,340193	-5,221030E-2
2018-02-27  19:28:57,340193	4,956667E+0	2018-02-27  19:28:57,340193	-4,795879E-2
2018-02-27  19:28:57,340193	4,956667E+0	2018-02-27  19:28:57,340193	-4,795879E-2
2018-02-27  19:28:57,340193	4,956667E+0	2018-02-27  19:28:57,340193	-5,221030E-2
2018-02-27  19:28:57,340193	4,956667E+0	2018-02-27  19:28:57,340193	-4,795879E-2
2018-02-27  19:28:57,340193	4,956667E+0	2018-02-27  19:28:57,340193	-4,795879E-2
2018-02-27  19:28:57,340193	4,956667E+0	2018-02-27  19:28:57,340193	-4,795879E-2
2018-02-27  19:28:57,340194	4,956667E+0	2018-02-27  19:28:57,340194	-4,795879E-2
2018-02-27  19:28:57,340194	4,956667E+0	2018-02-27  19:28:57,340194	-4,795879E-2
2018-02-27  19:28:57,340194	4,956667E+0	2018-02-27  19:28:57,340194	-4,795879E-2
2018-02-27  19:28:57,340194	4,956667E+0	2018-02-27  19:28:57,340194	-4,795879E-2
2018-02-27  19:28:57,340194	4,956667E+0	2018-02-27  19:28:57,340194	-4,795879E-2
2018-02-27  19:28:57,340194	4,956667E+0	2018-02-27  19:28:57,340194	-4,795879E-2
2018-02-27  19:28:57,340194	4,956667E+0	2018-02-27  19:28:57,340194	-4,795879E-2
2018-02-27  19:28:57,340194	4,956667E+0	2018-02-27  19:28:57,340194	-4,795879E-2
2018-02-27  19:28:57,340194	4,956667E+0	2018-02-27  19:28:57,340194	-4,370728E-2
2018-02-27  19:28:57,340194	4,956667E+0	2018-02-27  19:28:57,340194	-4,370728E-2
2018-02-27  19:28:57,340194	4,956667E+0	2018-02-27  19:28:57,340194	-4,370728E-2
2018-02-27  19:28:57,340194	4,956667E+0	2018-02-27  19:28:57,340194	-4,370728E-2
2018-02-27  19:28:57,340194	4,956667E+0	2018-02-27  19:28:57,340194	-4,370728E-2
2018-02-27  19:28:57,340195	4,956667E+0	2018-02-27  19:28:57,340195	-4,370728E-2
2018-02-27  19:28:57,340195	4,956667E+0	2018-02-27  19:28:57,340195	-4,370728E-2
2018-02-27  19:28:57,340195	4,956667E+0	2018-02-27  19:28:57,340195	-4,370728E-2
2018-02-27  19:28:57,340195	4,956667E+0	2018-02-27  19:28:57,340195	-3,945578E-2
2018-02-27  19:28:57,340195	4,956667E+0	2018-02-27  19:28:57,340195	-4,370728E-2
2018-02-27  19:28:57,340195	4,956667E+0	2018-02-27  19:28:57,340195	-4,370728E-2
2018-02-27  19:28:57,340195	4,956667E+0	2018-02-27  19:28:57,340195	-4,370728E-2
2018-02-27  19:28:57,340195	4,956667E+0	2018-02-27  19:28:57,340195	-4,370728E-2
2018-02-27  19:28:57,340195	4,956667E+0	2018-02-27  19:28:57,340195	-4,370728E-2
2018-02-27  19:28:57,340195	4,956667E+0	2018-02-27  19:28:57,340195	-4,370728E-2
2018-02-27  19:28:57,340195	4,956667E+0	2018-02-27  19:28:57,340195	-3,945578E-2
2018-02-27  19:28:57,340195	4,956667E+0	2018-02-27  19:28:57,340195	-3,945578E-2
2018-02-27  19:28:57,340196	4,956667E+0	2018-02-27  19:28:57,340196	-4,370728E-2
2018-02-27  19:28:57,340196	4,956667E+0	2018-02-27  19:28:57,340196	-3,945578E-2
2018-02-27  19:28:57,340196	4,956667E+0	2018-02-27  19:28:57,340196	-3,945578E-2
2018-02-27  19:28:57,340196	4,956667E+0	2018-02-27  19:28:57,340196	-3,945578E-2
2018-02-27  19:28:57,340196	4,956667E+0	2018-02-27  19:28:57,340196	-3,945578E-2
2018-02-27  19:28:57,340196	4,956667E+0	2018-02-27  19:28:57,340196	-3,945578E-2
2018-02-27  19:28:57,340196	4,956667E+0	2018-02-27  19:28:57,340196	-3,945578E-2
2018-02-27  19:28:57,340196	4,956667E+0	2018-02-27  19:28:57,340196	-3,945578E-2
2018-02-27  19:28:57,340196	4,956667E+0	2018-02-27  19:28:57,340196	-3,945578E-2
2018-02-27  19:28:57,340196	4,956667E+0	2018-02-27  19:28:57,340196	-3,520427E-2
2018-02-27  19:28:57,340196	4,956667E+0	2018-02-27  19:28:57,340196	-3,945578E-2
2018-02-27  19:28:57,340196	4,956667E+0	2018-02-27  19:28:57,340196	-3,520427E-2
2018-02-27  19:28:57,340196	4,956667E+0	2018-02-27  19:28:57,340196	-3,945578E-2
2018-02-27  19:28:57,340197	4,956667E+0	2018-02-27  19:28:57,340197	-3,945578E-2
2018-02-27  19:28:57,340197	4,956667E+0	2018-02-27  19:28:57,340197	-3,520427E-2
2018-02-27  19:28:57,340197	4,956667E+0	2018-02-27  19:28:57,340197	-3,945578E-2
2018-02-27  19:28:57,340197	4,956667E+0	2018-02-27  19:28:57,340197	-3,095277E-2
2018-02-27  19:28:57,340197	4,956667E+0	2018-02-27  19:28:57,340197	-3,520427E-2
2018-02-27  19:28:57,340197	4,956667E+0	2018-02-27  19:28:57,340197	-3,520427E-2
2018-02-27  19:28:57,340197	4,956667E+0	2018-02-27  19:28:57,340197	-3,520427E-2
2018-02-27  19:28:57,340197	4,956667E+0	2018-02-27  19:28:57,340197	-3,520427E-2
2018-02-27  19:28:57,340197	4,956667E+0	2018-02-27  19:28:57,340197	-3,520427E-2
2018-02-27  19:28:57,340197	4,956667E+0	2018-02-27  19:28:57,340197	-3,520427E-2
2018-02-27  19:28:57,340197	4,956667E+0	2018-02-27  19:28:57,340197	-3,095277E-2
2018-02-27  19:28:57,340197	4,956667E+0	2018-02-27  19:28:57,340197	-3,095277E-2
2018-02-27  19:28:57,340198	4,956667E+0	2018-02-27  19:28:57,340198	-3,095277E-2
2018-02-27  19:28:57,340198	4,956667E+0	2018-02-27  19:28:57,340198	-3,095277E-2
2018-02-27  19:28:57,340198	4,956667E+0	2018-02-27  19:28:57,340198	-3,095277E-2
2018-02-27  19:28:57,340198	4,956667E+0	2018-02-27  19:28:57,340198	-3,095277E-2
2018-02-27  19:28:57,340198	4,956667E+0	2018-02-27  19:28:57,340198	-3,095277E-2
2018-02-27  19:28:57,340198	4,956667E+0	2018-02-27  19:28:57,340198	-3,095277E-2
2018-02-27  19:28:57,340198	4,956667E+0	2018-02-27  19:28:57,340198	-2,670126E-2
2018-02-27  19:28:57,340198	4,956667E+0	2018-02-27  19:28:57,340198	-3,095277E-2
