waveform	[0]		[1]	
t0	2018-02-27  19:00:07,069628		2018-02-27  19:00:07,069628	
delta t	8,000000E-6		8,000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2018-02-27  19:00:07,069628	5,162713E-1	2018-02-27  19:00:07,069628	-4,516016E-3
2018-02-27  19:00:07,069636	5,078747E-1	2018-02-27  19:00:07,069636	-4,516016E-3
2018-02-27  19:00:07,069644	5,162713E-1	2018-02-27  19:00:07,069644	3,968341E-3
2018-02-27  19:00:07,069652	5,078747E-1	2018-02-27  19:00:07,069652	3,968341E-3
2018-02-27  19:00:07,069660	5,078747E-1	2018-02-27  19:00:07,069660	3,968341E-3
2018-02-27  19:00:07,069668	5,078747E-1	2018-02-27  19:00:07,069668	-4,516016E-3
2018-02-27  19:00:07,069676	5,162713E-1	2018-02-27  19:00:07,069676	-4,516016E-3
2018-02-27  19:00:07,069684	5,078747E-1	2018-02-27  19:00:07,069684	-4,516016E-3
2018-02-27  19:00:07,069692	5,078747E-1	2018-02-27  19:00:07,069692	3,968341E-3
2018-02-27  19:00:07,069700	5,162713E-1	2018-02-27  19:00:07,069700	3,968341E-3
2018-02-27  19:00:07,069708	5,078747E-1	2018-02-27  19:00:07,069708	-4,516016E-3
2018-02-27  19:00:07,069716	5,162713E-1	2018-02-27  19:00:07,069716	3,968341E-3
2018-02-27  19:00:07,069724	5,078747E-1	2018-02-27  19:00:07,069724	-4,516016E-3
2018-02-27  19:00:07,069732	5,162713E-1	2018-02-27  19:00:07,069732	-4,516016E-3
2018-02-27  19:00:07,069740	5,078747E-1	2018-02-27  19:00:07,069740	-4,516016E-3
2018-02-27  19:00:07,069748	5,078747E-1	2018-02-27  19:00:07,069748	-4,516016E-3
2018-02-27  19:00:07,069756	5,162713E-1	2018-02-27  19:00:07,069756	3,968341E-3
2018-02-27  19:00:07,069764	5,078747E-1	2018-02-27  19:00:07,069764	-4,516016E-3
2018-02-27  19:00:07,069772	5,162713E-1	2018-02-27  19:00:07,069772	3,968341E-3
2018-02-27  19:00:07,069780	5,162713E-1	2018-02-27  19:00:07,069780	-4,516016E-3
2018-02-27  19:00:07,069788	5,078747E-1	2018-02-27  19:00:07,069788	-4,516016E-3
2018-02-27  19:00:07,069796	5,162713E-1	2018-02-27  19:00:07,069796	3,968341E-3
2018-02-27  19:00:07,069804	5,162713E-1	2018-02-27  19:00:07,069804	-4,516016E-3
2018-02-27  19:00:07,069812	5,162713E-1	2018-02-27  19:00:07,069812	3,968341E-3
2018-02-27  19:00:07,069820	5,162713E-1	2018-02-27  19:00:07,069820	3,968341E-3
2018-02-27  19:00:07,069828	5,162713E-1	2018-02-27  19:00:07,069828	-4,516016E-3
2018-02-27  19:00:07,069836	5,078747E-1	2018-02-27  19:00:07,069836	3,968341E-3
2018-02-27  19:00:07,069844	5,162713E-1	2018-02-27  19:00:07,069844	3,968341E-3
2018-02-27  19:00:07,069852	5,078747E-1	2018-02-27  19:00:07,069852	-4,516016E-3
2018-02-27  19:00:07,069860	5,078747E-1	2018-02-27  19:00:07,069860	-4,516016E-3
2018-02-27  19:00:07,069868	5,078747E-1	2018-02-27  19:00:07,069868	-4,516016E-3
2018-02-27  19:00:07,069876	5,078747E-1	2018-02-27  19:00:07,069876	-4,516016E-3
2018-02-27  19:00:07,069884	5,078747E-1	2018-02-27  19:00:07,069884	-4,516016E-3
2018-02-27  19:00:07,069892	5,078747E-1	2018-02-27  19:00:07,069892	-4,516016E-3
2018-02-27  19:00:07,069900	5,078747E-1	2018-02-27  19:00:07,069900	-4,516016E-3
2018-02-27  19:00:07,069908	5,078747E-1	2018-02-27  19:00:07,069908	-4,516016E-3
2018-02-27  19:00:07,069916	5,078747E-1	2018-02-27  19:00:07,069916	3,968341E-3
2018-02-27  19:00:07,069924	5,078747E-1	2018-02-27  19:00:07,069924	-4,516016E-3
2018-02-27  19:00:07,069932	5,078747E-1	2018-02-27  19:00:07,069932	-4,516016E-3
2018-02-27  19:00:07,069940	5,162713E-1	2018-02-27  19:00:07,069940	-4,516016E-3
2018-02-27  19:00:07,069948	5,078747E-1	2018-02-27  19:00:07,069948	-4,516016E-3
2018-02-27  19:00:07,069956	5,078747E-1	2018-02-27  19:00:07,069956	-4,516016E-3
