waveform	[0]		[1]	
t0	2018-02-27  19:24:34,865580		2018-02-27  19:24:34,865580	
delta t	4,000000E-7		4,000000E-7	

time[0]	Y[0]	time[1]	Y[1]
2018-02-27  19:24:34,865580	4,956667E+0	2018-02-27  19:24:34,865580	-7,849647E-1
2018-02-27  19:24:34,865581	4,956667E+0	2018-02-27  19:24:34,865581	-7,420370E-1
2018-02-27  19:24:34,865581	4,956667E+0	2018-02-27  19:24:34,865581	-7,420370E-1
2018-02-27  19:24:34,865581	4,956667E+0	2018-02-27  19:24:34,865581	-6,991093E-1
2018-02-27  19:24:34,865582	4,956667E+0	2018-02-27  19:24:34,865582	-6,991093E-1
2018-02-27  19:24:34,865582	4,956667E+0	2018-02-27  19:24:34,865582	-6,991093E-1
2018-02-27  19:24:34,865583	4,956667E+0	2018-02-27  19:24:34,865583	-6,561815E-1
2018-02-27  19:24:34,865583	4,956667E+0	2018-02-27  19:24:34,865583	-6,561815E-1
2018-02-27  19:24:34,865583	4,956667E+0	2018-02-27  19:24:34,865583	-6,132538E-1
2018-02-27  19:24:34,865584	4,956667E+0	2018-02-27  19:24:34,865584	-6,132538E-1
2018-02-27  19:24:34,865584	4,956667E+0	2018-02-27  19:24:34,865584	-6,132538E-1
2018-02-27  19:24:34,865585	4,956667E+0	2018-02-27  19:24:34,865585	-6,132538E-1
2018-02-27  19:24:34,865585	4,956667E+0	2018-02-27  19:24:34,865585	-6,132538E-1
2018-02-27  19:24:34,865585	4,956667E+0	2018-02-27  19:24:34,865585	-6,132538E-1
2018-02-27  19:24:34,865586	4,791772E+0	2018-02-27  19:24:34,865586	-5,703261E-1
2018-02-27  19:24:34,865586	4,956667E+0	2018-02-27  19:24:34,865586	-5,703261E-1
2018-02-27  19:24:34,865587	4,956667E+0	2018-02-27  19:24:34,865587	-5,703261E-1
2018-02-27  19:24:34,865587	4,956667E+0	2018-02-27  19:24:34,865587	-5,703261E-1
2018-02-27  19:24:34,865587	4,956667E+0	2018-02-27  19:24:34,865587	-5,273984E-1
2018-02-27  19:24:34,865588	4,956667E+0	2018-02-27  19:24:34,865588	-5,273984E-1
2018-02-27  19:24:34,865588	4,956667E+0	2018-02-27  19:24:34,865588	-4,844707E-1
2018-02-27  19:24:34,865589	4,956667E+0	2018-02-27  19:24:34,865589	-4,844707E-1
2018-02-27  19:24:34,865589	4,956667E+0	2018-02-27  19:24:34,865589	-4,415430E-1
2018-02-27  19:24:34,865589	4,956667E+0	2018-02-27  19:24:34,865589	-4,415430E-1
2018-02-27  19:24:34,865590	4,956667E+0	2018-02-27  19:24:34,865590	-4,415430E-1
2018-02-27  19:24:34,865590	4,956667E+0	2018-02-27  19:24:34,865590	-4,415430E-1
2018-02-27  19:24:34,865591	4,791772E+0	2018-02-27  19:24:34,865591	-3,986153E-1
2018-02-27  19:24:34,865591	4,956667E+0	2018-02-27  19:24:34,865591	-3,986153E-1
2018-02-27  19:24:34,865591	4,956667E+0	2018-02-27  19:24:34,865591	-3,986153E-1
2018-02-27  19:24:34,865592	4,956667E+0	2018-02-27  19:24:34,865592	-3,556876E-1
2018-02-27  19:24:34,865592	4,956667E+0	2018-02-27  19:24:34,865592	-3,556876E-1
2018-02-27  19:24:34,865593	4,956667E+0	2018-02-27  19:24:34,865593	-3,127599E-1
2018-02-27  19:24:34,865593	4,956667E+0	2018-02-27  19:24:34,865593	-3,127599E-1
2018-02-27  19:24:34,865593	4,956667E+0	2018-02-27  19:24:34,865593	-2,698321E-1
2018-02-27  19:24:34,865594	4,956667E+0	2018-02-27  19:24:34,865594	-3,127599E-1
2018-02-27  19:24:34,865594	4,791772E+0	2018-02-27  19:24:34,865594	-2,698321E-1
2018-02-27  19:24:34,865595	4,956667E+0	2018-02-27  19:24:34,865595	-2,698321E-1
2018-02-27  19:24:34,865595	4,956667E+0	2018-02-27  19:24:34,865595	-2,269044E-1
2018-02-27  19:24:34,865595	4,956667E+0	2018-02-27  19:24:34,865595	-2,698321E-1
2018-02-27  19:24:34,865596	4,956667E+0	2018-02-27  19:24:34,865596	-2,269044E-1
2018-02-27  19:24:34,865596	4,956667E+0	2018-02-27  19:24:34,865596	-2,269044E-1
2018-02-27  19:24:34,865597	4,956667E+0	2018-02-27  19:24:34,865597	-1,410490E-1
2018-02-27  19:24:34,865597	4,956667E+0	2018-02-27  19:24:34,865597	-1,839767E-1
2018-02-27  19:24:34,865597	4,956667E+0	2018-02-27  19:24:34,865597	-1,839767E-1
2018-02-27  19:24:34,865598	4,956667E+0	2018-02-27  19:24:34,865598	-1,410490E-1
2018-02-27  19:24:34,865598	4,956667E+0	2018-02-27  19:24:34,865598	-1,410490E-1
2018-02-27  19:24:34,865599	4,956667E+0	2018-02-27  19:24:34,865599	-1,410490E-1
2018-02-27  19:24:34,865599	4,956667E+0	2018-02-27  19:24:34,865599	-9,812129E-2
2018-02-27  19:24:34,865599	4,956667E+0	2018-02-27  19:24:34,865599	-9,812129E-2
2018-02-27  19:24:34,865600	4,956667E+0	2018-02-27  19:24:34,865600	-9,812129E-2
2018-02-27  19:24:34,865600	4,956667E+0	2018-02-27  19:24:34,865600	-9,812129E-2
2018-02-27  19:24:34,865601	4,956667E+0	2018-02-27  19:24:34,865601	-5,519358E-2
2018-02-27  19:24:34,865601	4,956667E+0	2018-02-27  19:24:34,865601	-5,519358E-2
2018-02-27  19:24:34,865601	4,956667E+0	2018-02-27  19:24:34,865601	-5,519358E-2
2018-02-27  19:24:34,865602	4,956667E+0	2018-02-27  19:24:34,865602	-1,226587E-2
2018-02-27  19:24:34,865602	4,956667E+0	2018-02-27  19:24:34,865602	-1,226587E-2
2018-02-27  19:24:34,865603	4,956667E+0	2018-02-27  19:24:34,865603	3,066185E-2
2018-02-27  19:24:34,865603	4,956667E+0	2018-02-27  19:24:34,865603	3,066185E-2
2018-02-27  19:24:34,865603	4,956667E+0	2018-02-27  19:24:34,865603	3,066185E-2
2018-02-27  19:24:34,865604	4,956667E+0	2018-02-27  19:24:34,865604	3,066185E-2
2018-02-27  19:24:34,865604	4,956667E+0	2018-02-27  19:24:34,865604	3,066185E-2
2018-02-27  19:24:34,865605	4,956667E+0	2018-02-27  19:24:34,865605	7,358956E-2
2018-02-27  19:24:34,865605	4,956667E+0	2018-02-27  19:24:34,865605	7,358956E-2
2018-02-27  19:24:34,865605	4,956667E+0	2018-02-27  19:24:34,865605	7,358956E-2
2018-02-27  19:24:34,865606	4,956667E+0	2018-02-27  19:24:34,865606	7,358956E-2
2018-02-27  19:24:34,865606	4,956667E+0	2018-02-27  19:24:34,865606	1,165173E-1
2018-02-27  19:24:34,865607	4,956667E+0	2018-02-27  19:24:34,865607	1,165173E-1
2018-02-27  19:24:34,865607	4,956667E+0	2018-02-27  19:24:34,865607	1,594450E-1
2018-02-27  19:24:34,865607	4,956667E+0	2018-02-27  19:24:34,865607	1,165173E-1
2018-02-27  19:24:34,865608	4,956667E+0	2018-02-27  19:24:34,865608	1,594450E-1
2018-02-27  19:24:34,865608	4,956667E+0	2018-02-27  19:24:34,865608	1,594450E-1
2018-02-27  19:24:34,865609	4,956667E+0	2018-02-27  19:24:34,865609	2,023727E-1
