waveform	[0]		[1]	
t0	2018-02-28  12:37:47,229123		2018-02-28  12:37:47,229123	
delta t	8,000000E-6		8,000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2018-02-28  12:37:47,229123	4,947326E+0	2018-02-28  12:37:47,229123	-4,235119E-1
2018-02-28  12:37:47,229131	4,947326E+0	2018-02-28  12:37:47,229131	-3,811283E-1
2018-02-28  12:37:47,229139	5,113853E+0	2018-02-28  12:37:47,229139	-3,387447E-1
2018-02-28  12:37:47,229147	5,113853E+0	2018-02-28  12:37:47,229147	-2,539774E-1
2018-02-28  12:37:47,229155	5,113853E+0	2018-02-28  12:37:47,229155	-2,115938E-1
2018-02-28  12:37:47,229163	5,113853E+0	2018-02-28  12:37:47,229163	-1,692102E-1
2018-02-28  12:37:47,229171	5,113853E+0	2018-02-28  12:37:47,229171	-1,268265E-1
2018-02-28  12:37:47,229179	5,113853E+0	2018-02-28  12:37:47,229179	-8,444291E-2
2018-02-28  12:37:47,229187	5,113853E+0	2018-02-28  12:37:47,229187	-4,205928E-2
2018-02-28  12:37:47,229195	5,113853E+0	2018-02-28  12:37:47,229195	-4,205928E-2
2018-02-28  12:37:47,229203	5,113853E+0	2018-02-28  12:37:47,229203	3,243514E-4
2018-02-28  12:37:47,229211	5,113853E+0	2018-02-28  12:37:47,229211	3,243514E-4
2018-02-28  12:37:47,229219	5,113853E+0	2018-02-28  12:37:47,229219	4,270798E-2
2018-02-28  12:37:47,229227	5,113853E+0	2018-02-28  12:37:47,229227	8,509161E-2
2018-02-28  12:37:47,229235	5,113853E+0	2018-02-28  12:37:47,229235	1,274752E-1
2018-02-28  12:37:47,229243	5,113853E+0	2018-02-28  12:37:47,229243	1,274752E-1
2018-02-28  12:37:47,229251	5,113853E+0	2018-02-28  12:37:47,229251	1,698589E-1
2018-02-28  12:37:47,229259	5,113853E+0	2018-02-28  12:37:47,229259	1,698589E-1
2018-02-28  12:37:47,229267	5,113853E+0	2018-02-28  12:37:47,229267	2,122425E-1
2018-02-28  12:37:47,229275	5,113853E+0	2018-02-28  12:37:47,229275	2,122425E-1
2018-02-28  12:37:47,229283	5,113853E+0	2018-02-28  12:37:47,229283	2,546261E-1
2018-02-28  12:37:47,229291	5,113853E+0	2018-02-28  12:37:47,229291	2,546261E-1
2018-02-28  12:37:47,229299	4,947326E+0	2018-02-28  12:37:47,229299	2,546261E-1
2018-02-28  12:37:47,229307	4,947326E+0	2018-02-28  12:37:47,229307	2,970098E-1
2018-02-28  12:37:47,229315	5,113853E+0	2018-02-28  12:37:47,229315	2,970098E-1
2018-02-28  12:37:47,229323	5,113853E+0	2018-02-28  12:37:47,229323	2,970098E-1
2018-02-28  12:37:47,229331	5,113853E+0	2018-02-28  12:37:47,229331	3,393934E-1
2018-02-28  12:37:47,229339	5,113853E+0	2018-02-28  12:37:47,229339	3,393934E-1
2018-02-28  12:37:47,229347	5,113853E+0	2018-02-28  12:37:47,229347	3,817770E-1
2018-02-28  12:37:47,229355	5,113853E+0	2018-02-28  12:37:47,229355	3,817770E-1
2018-02-28  12:37:47,229363	5,113853E+0	2018-02-28  12:37:47,229363	3,817770E-1
2018-02-28  12:37:47,229371	5,113853E+0	2018-02-28  12:37:47,229371	3,817770E-1
2018-02-28  12:37:47,229379	5,113853E+0	2018-02-28  12:37:47,229379	3,817770E-1
2018-02-28  12:37:47,229387	5,113853E+0	2018-02-28  12:37:47,229387	3,817770E-1
